AnimalID,Lat,Long
Kill_3164,-22.070525,29.038835
Kill_3165,-22.071899,29.068749
Kill_3166,-22.08635,29.062571
Kill_3167,-22.090436,29.018166
Kill_3168,-22.087491,29.088802
Kill_3169,-22.081613,29.064875
Kill_3170,-22.074885,29.071692
Kill_3171,-22.093394,29.012806
Kill_3172,-22.06632,29.062064
Kill_3173,-22.064423,29.112068
Kill_3174,-22.071712,29.098857
Kill_3175,-22.093786,29.092193
Kill_3176,-22.068925,29.093428
Kill_3177,-22.075157,29.108228
Kill_3178,-22.060032,29.044711
Kill_3179,-22.096472,29.08473
Kill_3180,-22.08544,29.114108
Kill_3181,-22.089115,29.086051
Kill_3182,-22.080208,29.104325
Kill_3183,-22.055129,29.088273
Kill_3184,-22.085476,29.089865
Kill_3185,-22.11134,29.06193
Kill_3186,-22.103053,29.120373
Kill_3187,-22.101608,29.070998
Kill_3188,-22.10145,29.06982
Kill_3189,-22.101305,29.069828
Kill_3190,-22.078971,29.137684
Kill_3191,-22.088693,29.082431
Kill_3192,-22.09338,29.052124
Kill_3193,-22.09325,29.052448
Kill_3194,-22.051952,29.123576
Kill_3195,-22.069926,29.119889
Kill_3196,-22.088401,29.16222
Kill_3197,-22.0637,29.134006
Kill_3198,-22.099114,29.128995
Kill_3199,-22.096223,29.083068
Kill_3200,-22.106293,29.108327
Kill_3201,-22.060473,29.121159
Kill_3202,-22.059447,29.087513
Kill_3203,-22.083091,29.091531
Kill_3204,-22.083762,29.134735
Kill_3205,-22.120465,29.068062
Kill_3206,-22.0768,29.109139
Kill_3207,-22.100754,29.103771
Kill_3208,-22.076364,29.091163
Kill_3209,-22.053319,29.099586
Kill_3210,-22.082758,29.11939
Kill_3211,-22.084185,29.120348
Kill_3212,-22.085295,29.138492
Kill_3213,-22.060549,29.109479
